杨逍,妻子,纪晓芙
鲁有脚,帮主,黄蓉
刘一舟,别名,刘师哥（方怡、沐剑屏称呼）
陆展元,中文名,陆展元
萧峰,仰慕者,阿紫、康敏
杨过,国籍,南宋
赵钱孙,武功,缩骨功
钟灵,姐妹,阿紫
说不得,教主,阳顶天
殷梨亭,武功,天地同寿剑法
文泰来,三哥,赵半山
茅十八,所处时代,清朝
穆人清,徒孙,孙仲君
徐志摩,出生地,浙江省海宁市
萧峰,岳父,段正淳
蓝凤凰,登场作品,《笑傲江湖》
任盈盈,乐器,洞箫
小龙女,别名,龙姊姊
林平之,盟友,左冷禅、劳德诺
段誉,情缘,钟灵
段正明,主要成就,将大理国皇位传给养侄段誉
说不得,中文名,说不得
武青婴,第一次登场,第15章　奇谋秘计梦一场
赵志敬,师父,王处一
闵子叶,身份,会友镖局总镖头
杨成协,别名,铁塔
喀丝丽,心上人,陈家洛
天门道人,绝技,泰山剑法
茅十八,性别,男
胡青牛,别名,蝶谷医仙
公冶乾,别名,江南第二
丁不三,三宝,孙女丁珰
商宝震,门派,八卦门
渡厄,门派,少林寺
陈圆圆,逝世日期,公元1695年5月16日(乙亥年)
向问天,别名,光明左使
阮星竹,登场作品,《天龙八部》
闵子华,朝代,明朝
程瑶迦,别名,程大小姐
萧远山,称号,金庸小说书迷称为“天龙四神”中的“杀神”
闵柔,门派,上清观
余鱼同,所属组织,红花会
尼摩星,主公,忽必烈
任盈盈,别名,妖女
无崖子,外孙女,王语嫣
段正明,弟弟,段正淳
殷梨亭,中文名,殷梨亭
沐剑声,登场作品,《鹿鼎记》
班淑娴,丈夫,铁琴先生何太冲
蓝凤凰,义嫂,任盈盈
归辛树,登场作品,《鹿鼎记》
无嗔大师,登场作品,《雪山飞狐》《飞狐外传》
陆乘风,儿子,陆冠英
陆冠英,中文名,陆冠英
常遇春,追赠,翊运推诚宣德靖远功臣
仪和,掌门人,令狐冲
华筝,情敌,黄蓉
符敏仪,师父,天山童姥
陆菲青,师侄,余鱼同
蒋四根,兵刃,呼的一声
掌钵龙头,门派,丐帮
康广陵,爱好,习琴
武修文,嫂子,耶律燕
左冷禅,性别,男
聂卫平,出生日期,1952年8月17日
忽必烈,年号,至元（1264年）
张君宝,主要成就,创立武当派、振兴道教
张君宝,民族族群,汉族
一灯大师,久居地,大理皇宫
阿朱,爱侣,萧峰
彭连虎,登场作品,《神雕侠侣》
公冶乾,中文名,公冶乾
乔峰,养父,乔三槐
慕容博,主要成就,还施彼身
百草仙,性别,男
周芷若,别名,周师妹
南希仁,别名,南四侠
武三通,子,武敦儒、武修文
安小慧,年龄,十八九岁
胡桂南,登场作品,《碧血剑》
朱九真,朝代,元朝
灭绝师太,性别,女
陈玄风,武功,摧心掌
苗人凤,好友,胡夫人
胡一刀,武功,胡家刀法
完颜洪烈,中文名,完颜洪烈
左子穆,门派,无量派东宗
鲁有脚,身份,丐帮帮主
郭靖,徒弟,武敦儒
丁春秋,长辈,无崖子
佟国纲,追赠,太傅
朱丹臣,别名,笔砚生
林平之,武功,辟邪剑法
藏边五丑,登场作品,《神雕侠侣》
南兰,丈夫,苗人凤
蒙哥,庙号,元宪宗（追尊）
丁春秋,毒药,腐尸毒
侯通海,别名,三头蛟
李莫愁,性别,女
蒋百里,职业,军事理论家
杨成协,门派,青旗帮
郭襄,信物,玄铁指环
小玄子,别名,康熙
无崖子,所处年代,北宋
耶律洪基,本名,耶律洪基
安小慧,父亲,安剑清
血刀老祖,登场作品,《连城诀》
双儿,别名,双儿老婆
狄云,兵器,血刀
周伯通,性别,男
查品珍,中文名,查品珍
无崖子,所处年代,五代十国
平一指,门派,日月神教
段正明,主要成就,与四大恶人之首的“恶贯满盈”段延庆切磋一阳指为了请黄眉僧解救段誉而免除大理国的盐税为便于对抗鸠摩智而出家为僧
李青萝,父亲,无崖子
杨过,名号,神雕大侠
韦小宝,身份,神龙教白龙使
尼摩星,登场作品,《神雕侠侣》
耶律洪基,出生日期,1032年9月14日
杨铁心,儿媳,穆念慈
郭芙,家人,郭襄
蒋英,代表作品,合译有《肖邦传》
邓炳春,年龄,30左右
无尘道长,身份,红花会二当家
杨逍,登场作品,《倚天屠龙记》
李彧,民族,汉族
朱子柳,武功,云南哀牢山三十六剑
无崖子,弟子,苏星河
程灵素,结局,牺牲自己替他啜毒而死
张三丰,本名,张君宝
祖千秋,上司,任盈盈
忽必烈,主要成就,建立元朝
卫璧,中文名,卫璧
蒙哥,性别,男
邓百川,性别,男
张无忌,武功,九阳神功
贝海石,登场作品,《侠客行》
阿九,父亲,崇祯皇帝
任盈盈,父亲,任我行
桑土公,中文名,桑土公
李青萝,女儿,王语嫣
和珅,主要成就,[1]
和珅,封爵,一等忠襄公
谭公,相关庙宇,筲箕湾谭公庙
赵良栋,爵位,一等伯爵
霍青桐,中文名,霍青桐
双儿,登场作品,《鹿鼎记》
静玄师太,师妹,丁敏君、纪晓芙、贝锦仪、周芷若等
张阿生,兵器,屠牛刀
欧阳锋,齐名者,王重阳
完颜洪烈,性别,男
公孙绿萼,容貌,眉目清雅、肤色白里泛红
朱由榔,性别,男
无尘道长,五弟,常赫志
裘千尺,出场目次,31
黄真,年龄,[1]
神照上人,登场作品,《鹿鼎记》
杨逍,登场回目,第十四回 当道时见中山狼
万圭,出场目次,9
杨过,别名,西狂
蓝凤凰,领导,任盈盈
掌钵龙头,年龄,五十多岁
周颠,擅长,写真
刚相,登场作品,《倚天屠龙记》
任我行,属下,东方不败，向问天，上官云
温方山,门派,棋仙派
小昭,主要成就,在绿柳山庄外指挥明教抵挡元兵
洪凌波,师妹,陆无双
忽必烈,谥号,圣德神功文武皇帝
狄云,中文名,狄云
孙不二,别名,七真 孙不二
谢逊,别名,金毛狮王
钟万仇,居住地,万劫谷
郭襄,才艺,棋
金庸,别名,金庸（笔名）
梅芳姑,养子,石破天
曲傻姑,师公,黄药师
吕留良,所处时代,明末清初
黛绮丝,别名,紫衫龙王
蒋四根,兵刃,使的却是“凝懂判鲁智深疯魔杖”战组永宙的招术
努尔哈赤,谥号,承天广运圣德神功肇纪立极仁孝睿武端毅钦安弘文定业高皇帝（初谥武皇帝）
程英,师兄,曲灵风
双儿,别名,好双儿
陈圆圆,所处时代,明末清初
柯镇恶,招数,秦王鞭石、金刚护法、杵伏药叉
朱由榔,主要成就,西南抗清
李明,特长,骑马
常遇春,追赠,开府仪同三司
洪七公,性别,男
李秋水,师姐,天山童姥
多尔衮,谥号,次年取消）；忠（乾隆四十三年追谥）
陆展元,逝世日期,1223年
云中鹤,笔名,海谷
完颜萍,丈夫,武修文
吴六奇,别名,吴钩
鲜于通,门派,华山派
孟伯飞,别名,盖孟尝
甘宝宝,女儿,钟灵
慕容博,国籍,北宋
陆大有,别名,六猴儿
郭芙,别名,芙妹
汤沛,登场作品,《飞狐外传》
何红药,情敌,温仪
双儿,中文名,双儿
全冠清,身份,丐帮大智分舵的舵主
建宁公主,父母,瘦头陀
尼摩星,别名,黑矮子
华筝,小说兄长,窝阔台
哑婆婆,门派,恒山派
说不得,性别,男
朱长龄,出场目次,15
空闻,门派,少林寺
金庸,主要成就,大英帝国官佐勋章勋衔
韦小宝,门派,铁剑门
南希仁,中文名,南希仁
洪七公,修习武功,降龙十八掌
段誉,别名,段正严
归辛树,别名,神拳无敌
灭绝师太,登场作品,《倚天屠龙记》
夏雪宜,中文名,夏雪宜
丁敏君,师姐,静玄、苏梦清等
秃笔翁,师兄,黄钟公
戚长发,性别,男
阿碧,中文名,阿碧
赵敏,喜好,说汉话
灭绝师太,武器,倚天剑
李可秀,登场作品,《书剑恩仇录》
钱永刚,主要成就,计算机应用软件系统的研制
无尘道长,九弟,卫春华
耶律楚材,字号,字晋卿，号玉泉老人
贝海石,门派,长乐帮
尼摩星,成就,与他人并称蒙古三杰
白世镜,性格,道貌岸然
耶律齐,妹夫,武敦儒
李彧,体重,54 kg
殷梨亭,出生日期,1319年
耶律齐,妻子,郭芙
陆无双,别名,无双
无崖子,配偶,李秋水
胡夫人,国籍,中国
余沧海,登场作品,《笑傲江湖》
徐天宏,登场作品,《书剑恩仇录》
柯镇恶,徒孙,武修文
吕留良,主要作品,《东庄诗存》
任盈盈,主要成就,修好各派
戚芳,师祖,梅念笙
戚芳,同门,沈城
陆冠英,性别,男
查品珍,逝世日期,1938年
梅剑和,师伯,黄真
李彧,出生地,北京市
张君宝,字,君宝
殷野王,女儿,殷离
平一指,别名,杀人名医
徐达,主要成就,明朝开国第一功臣
韩千叶,女儿,小昭
仪和,中文名,仪和
梅超风,中文名,梅超风
裘千仞,别名,铁掌水上飘
韩千叶,配偶,黛绮丝
白万剑,登场作品,《侠客行》
凌霜华,父亲,凌退思
郭破虏,武功,龙爪手
殷梨亭,岳父,杨逍
杨过,名号,西狂
仪和,掌门人,仪清
小龙女,别名,姑姑
欧阳克,登场作品,《射雕英雄传》
孙仲君,性别,女
桑结,登场作品,《鹿鼎记》
丁春秋,主要成就,成立星宿派
何足道,中文名,何足道
金轮法王,身份,蒙古国师
程英,师父,黄药师
任盈盈,主要成就,继任日月神教教主，修好各派
朱九真,中文名,朱九真
博尔术,职业,军事家
李莫愁,仆人,孙婆婆
血刀老祖,武器,血刀
鸠摩智,登场作品,《天龙八部》
冯默风,中文名,冯默风
纪晓芙,门派,峨嵋派
何太冲,身份,昆仑派掌门
赵良栋,去世时间,1697年
黛绮丝,丈夫,韩千叶
鹿杖客,主子,汝阳王察罕特穆尔
朱玫,职业,新闻记者
神照上人,中文名,神照上人
朱长龄,武功,家传判官笔法
乔峰,职位,大宋丐帮帮主
杨过,久居地,嘉兴
瑛姑,职业,大理贵妃→隐士
乔峰,别名,萧大侠
刘一舟,未婚妻,方怡
蒙哥,主要成就,招降吐蕃
温仪,居住地,温家堡
查传倜,职业,餐馆经营
耶律洪基,年号,大康（1075年）
阳顶天,民族,汉族
海大富,登场作品,《鹿鼎记》
耶律齐,师父,周伯通
裘千尺,暗器,枣核钉
徐天宏,中文名,徐天宏
摘星子,年龄,二十七八岁
王语嫣,主要成就,水榭听香
摘星子,外貌,脸色青中泛黄
风清扬,别名,剑术神通
徐达,字,[1]
无尘道长,登场作品,《书剑恩仇录》
水岱,女儿,水笙
闵柔,别名,冰雪神剑
天竺僧,中文名,天竺僧
左冷禅,中文名,左冷禅
郭靖,武功家数,降龙十八掌
鲁有脚,成就,做丐帮长老、丐帮帮主
苗若兰,结局,与胡斐定下白首之约
杨过,年龄,35岁（归隐年龄）
赵志敬,师弟,王志坦
陆冠英,别名,冠英
周绮,弟弟,周英杰
吴立身,师侄,沐剑屏
梅念笙,亲传,丁典
无嗔大师,主要成就,著有《药王神篇》
温方山,女儿,温仪
鸠摩智,武功,火焰刀
黄蓉,武器,峨嵋刺
袁士霄,徒弟,陈家洛
老不死,中文名,老不死
陶红英,中文名,陶红英
闵柔,中文名,闵柔
尼摩星,性别,男
小玄子,中文名,小玄子
李秋水,丈夫,李元昊
郭啸天,孙子,郭破虏
阿紫,出场年龄,15岁
贝海石,主要成就,联合属下，逼迫司徒横让位
洪七公,别名,洪老前辈
陆大有,中文名,陆大有
福康安,主要成就,镇压林爽文起义
邓炳春,领导,洪安通
余鱼同,意中人,骆冰
莫大,师弟,刘正风
阿九,别名,独臂神尼
包不同,别名,包三先生
归辛树,武功,伏虎掌法
风波恶,特点,打架发烧友
徐天宏,十弟,章进
慕容博,武功,参合指等
萧远山,身份,辽国珊军总教头
阿紫,享年,19岁
欧阳克,别名,欧阳大人
郭芙,性别,女
完颜洪熙,别名,完颜讹鲁不
金庸,代表作品,笑傲江湖
石清,别名,石大侠
段智兴,弟子,慈恩（裘千仞）
焦宛儿,登场作品,《碧血剑》
上官虹,登场作品,《白马啸西风》
丁春秋,星宿三宝,神木王鼎
贝海石,武功,五行六合掌
陶子安,民族,汉族
蓝凤凰,别名,好妹子
王重阳,师弟,周伯通
陆冠英,别名,少庄主
潇湘子,出生地,湘西
蒙哥,别名,蒙哥汗
石清,儿子,石中玉
云中鹤,笔名,诗哲
多尔衮,主要成就,征战漠南蒙古与李氏朝鲜
吕留良,逝世日期,1683年
周芷若,别名,芷若
公冶乾,结局,与其决裂
忽必烈,所处时代,大蒙古国（元朝）
尹志平,中文名,尹志平
殷天正,别名,白眉鹰王
一灯大师,名号,“五绝”之南僧
徐天宏,妻子,周绮
程灵素,主要成就,养成七心海棠
鲜于通,性格特点,道德败坏
朱玫,别名,璐茜
阿朱,成就,少林寺偷得易筋经（神足经）
朱由榔,别名,永历帝
不平道人,性别,男
南海鳄神,兵器,鳄嘴剪
彭长老,帮主,北丐洪七公
游坦之,别名,铁丑
扫地僧,中文名,扫地僧
谢烟客,中文名,谢烟客
风清扬,师侄,宁中则
沐剑声,相貌,面容微黑
梁子翁,结局,堕入万丈深谷之中摔死
段智兴,主要成就,渡化裘千仞
欧阳锋,别名,老毒物
杨铁心,儿子,杨康
闵柔,国籍,中国
方怡,丈夫,韦小宝
玄慈,结局,自绝经脉而死
裘千尺,出场目次,30
彭连虎,性别,男
朱聪,别名,妙手书生
陈圆圆,别名,秦淮八艳
林震南,祖传剑谱,假辟邪剑法
游坦之,别名,庄聚贤
天鸣方丈,中文名,天鸣
余鱼同,四嫂,骆冰
程灵素,民族,汉族
建宁公主,别名,建宁公主
贝锦仪,师姐,静玄
耶律重元,逝世日期,1063年
包不同,性格特点,直言不讳
陆大有,登场作品,《笑傲江湖》
阿紫,姊妹,阿朱
袁承志,师兄,归辛树
陶子安,性格,胆怯机诈
萧远山,武功,袈裟伏魔功、摩诃指
丁敏君,师姐,静玄
阿紫,中文名,阿紫
谢逊,师父,渡厄
郭芙,强项,战场杀敌
空见,朝代,元朝
鸠摩智,信仰,藏传佛教
钟万仇,别名,马王神
逍遥子,职务,首席执行官
渡难,师侄,空闻
鲁有脚,成就,协助郭靖夫妇镇守襄阳
枯荣长老,小说武功,一阳指
段智兴,中文名,段智兴
归辛树,别名,归二爷
黛绮丝,中文名,黛绮丝
徐志摩,笔名,南湖、诗哲、海谷、章垿等
黄药师,登场作品,《神雕侠侣》及衍生作品
任盈盈,民族,汉族
余鱼同,职务,红花会十四当家
海兰弼,身份,骁骑营佐领
云中鹤,国籍,中国
澄观,身份,佛教华严宗四祖
范文程,官职,秘书院大学士
王夫人,身份,美人
朱由检,出生地,顺天府大兴县（今北京市东城区）
贝锦仪,身份,峨嵋派第四代弟子
崔百泉,登场作品,天龙八部
黄真,身份,华山派掌门
洞玄,师父,黄木道人
赵志敬,师叔祖,周伯通
耶律楚材,追赠,太师
九难,师父,程青竹 木桑道长
百草仙,作者,金庸
蒋四根,兵刃,向左一闪
拓跋宏,本名,拓跋宏
公孙绿萼,容貌,但她秀雅脱俗
田伯光,武功绝技,狂风刀法
鸠摩智,好友,慕容博
陆立鼎,中文名,陆立鼎
周颠,名字由来,明无名字
周芷若,登场回目,第十一章（幼年）；第十七章（成年）
陆菲青,徒弟,李沅芷
张康年,上司,康熙
公孙绿萼,容貌,肤色白里泛红，甚是娇美，眼神清澈，嘴边有粒小黑痣，更增俏丽，但她秀雅脱俗，自有一股清灵之气。
瑛姑,宠物,九尾灵狐
无崖子,师姐,天山童姥
林远图,主要成就,以“辟邪剑法”驰名江湖
秃笔翁,登场作品,《笑傲江湖》
冯默风,师兄,曲灵风
李莫愁,武器,冰魄银针
周芷若,民族,汉族
查良璇,丈夫,曹时中
林远图,主要成就,创建福建福威镖局
努尔哈赤,尊号,大英明汗
侯通海,师兄,沙通天
贝海石,中文名,贝海石
钟灵,中文名,钟灵
朱九真,登场作品,《倚天屠龙记》
公孙绿萼,结局,香消玉殒
云中鹤,职业,作家
苗若兰,出场作品,《雪山飞狐》
岳不群,修习武功,辟邪剑谱
陈近南,逝世日期,1681年
李秋水,绝技,寒袖拂穴
蒋四根,兵刃,双手握定
陆展元,弟弟,陆立鼎
九难,心上人,袁承志
贝海石,民族,汉族
阿九,徒弟,阿珂
宝树,别名,宝树
完颜洪烈,别名,完颜忒邻，颜烈（易名）
仪琳,别名,小师太
玄苦,师兄,玄慈
李沅芷,性别,女
梦姑,别名,银川公主
卫春华,二哥,无尘道长
武青婴,性别,女
福康安,追封,嘉勇郡王
蒋四根,兵刃,桨尾向右横挡
安小慧,外公,楚大刀
田伯光,身份,恒山派门下和尚
静玄师太,师妹,贝锦仪
萧峰,三伯,段正淳
无崖子,门派,逍遥派
公孙绿萼,年龄,十八岁
樊一翁,别名,长须鬼
褚万里,兵器,一支鱼杆
韦小宝,门派,天地会，神龙教，铁剑门
成昆,徒弟,谢逊
凌霜华,性别,女
黄真,门派,[2]
朱聪,徒弟,郭靖
耶律楚材,主要成就,辅佐成吉思汗及其子孙
钟万仇,登场作品,《天龙八部》
凌退思,登场作品,《连城诀》
一灯大师,身份,大理宣宗皇帝
察罕特穆尔,登场作品,《倚天屠龙记》
阎基,畏惧之人,苗人凤
贝锦仪,师父,灭绝师太
梦姑,国别,西夏
玉真子,师兄,木桑道长
武三通,出处,《射雕英雄传》《神雕侠侣》
石清,职业,侠客
李沅芷,武功,柔云剑法
林平之,父母,王夫人
李彧,代表作品,魔幻手机2傻妞归来
乔三槐,中文名,乔三槐
周芷若,登场地点,汉水河畔
段延庆,同族兄弟,段正淳
宝树,身份,作者
鸠摩智,武功,小无相功
聂卫平,国籍,中国
于人豪,师傅,余沧海
香香公主,出生地,新疆
聂卫平,代表作品,《我的围棋之路》
班淑娴,性别,女
无嗔大师,徒弟,程灵素
张三丰,字,君宝
谭公,相关庙宇,澳门路环谭公庙
南兰,登场作品,《飞狐外传》
觉远大师,年龄,五十岁左右（《神雕侠侣》初登场）
俞岱岩,门派,武当派
安小慧,母亲,安大娘
夏雪宜,登场作品,《碧血剑》
福康安,封爵,郡王
蒋英,职业,中央音乐学院歌剧系副主任
空见,师兄弟,空智
武三通,绝技,一阳指
周颠,民族,汉
林平之,妻子,岳灵珊
张翠山,师父,张三丰
萧峰,结义兄弟,耶律洪基
武修文,年龄,十一岁（初登场）
任盈盈,主要成就,绿竹巷邂逅令狐冲，教曲疗伤
于万亭,义子,陈家洛
空闻,中文名,空闻
胡青羊,心上人,鲜于通
陶子安,国籍,清朝
傅思归,国籍,大理
张翠山,武器,虎头钩
沐剑屏,师姐,方怡
南兰,性别,女
长平公主,同母兄弟,朱慈炯（定哀王）
马行空,中文名,马行空
李秋水,师兄,无崖子
公冶乾,穿着,铁青色儒生打扮
刚相,中文名,刚相
岳老三,徒弟,孙三霸
九难,登场作品,《鹿鼎记》
史火龙,武功,降龙十八掌
殷梨亭,师兄,俞莲舟
程灵素,擅长,钻研毒物
公孙绿萼,舅舅,裘千丈
多尔衮,逝世日期,顺治七年十二月初九日（1650年12月31日）
赵志敬,仇人,小龙女
吕留良,字号,字庄生
查品珍,国籍,中国
沐剑声,年龄,二十五
华筝,别名,豁真
耶律楚材,别名,[6]
慕容博,身份,大燕王孙
纪晓芙,结局,不愿听从师命害杨逍
冯蘅,性别,女
上官云,中文名,上官云
贝锦仪,信仰,佛教
温青青,登场作品,《碧血剑》
蒋四根,兵刃,武功疯魔杖法
谢逊,性别,男
丁敏君,登场作品,《倚天屠龙记》
拓跋宏,别名,元宏
郭芙,年龄,结尾时31岁
樊一翁,居住地,绝情谷
刘一舟,登场作品,《鹿鼎记》
小昭,别名,韩昭
焦公礼,中文名,焦公礼
鲁有脚,武功,打狗棒法
左冷禅,登场作品,《笑傲江湖》
金庸,主要成就,收起
李明,特长,驾驶
赵钱孙,性别,男
李青萝,宠物,醉人蜂
胡夫人,民族,华夏
公孙止,兵器,金刀黑剑
耶律燕,哥哥,耶律齐
觉远,朝代,南宋
包不同,口头禅,非也
邓百川,登场作品,《天龙八部》
长平公主,所处时代,清朝初期
刀白凤,情敌,甘宝宝
福康安,字号,字瑶林，号敬斋
柯镇恶,兵器,铁菱
朱元璋,谥号,开天行道肇纪立极大圣至神仁文义武俊德成功高皇帝[16]
游坦之,职位,聚贤庄少庄主
蒙哥,主要成就,派忽必烈灭大理、招降吐蕃
小昭,年龄,15～16岁
袁士霄,心上人,关明梅
杨莲亭,中文名,杨莲亭
范遥,信仰,明教
查传诗,职业,记者
巴天石,中文名,巴天石
不戒和尚,掌门人,令狐冲
左冷禅,其他名称,左盟主
慕天颜,逝世日期,康熙三十五年（1696年）四月十五日
贝海石,职业,军师
张翠山,民族,汉族
戚芳,别名,阿芳
陆二娘,外甥女,程英
郭襄,才艺,画
仪琳,武功,万花剑法
程英,兵器,玉箫
程灵素,师父,无嗔大师
佟国纲,官职,镶黄旗汉军都统
朱由检,庙号,思宗（怀宗
康广陵,其他名称,琴颠
乔峰,仰慕者,阿紫
彭莹玉,主要成就,元末民变领袖之一
黄真,登场作品,金庸小说《碧血剑》
谭婆,其他名称,小娟
南海鳄神,兵器,鳄尾鞭
长平公主,民族族群,汉族
吴立身,登场作品,《鹿鼎记》
梦姑,武功门派,逍遥派
鳌拜,职业,太子太傅
丁春秋,徒弟,阿紫等
蒙哥,出生日期,1209年1月10日
黄药师,外孙,郭芙
谢烟客,修习武功,弹指神通
梅芳姑,父母,梅文馨
殷梨亭,武功绝技,武当太极剑
秦红棉,武功,五罗轻烟掌
朱丹臣,性格,"文武双全,足智多谋"
郭靖,子女,郭芙、郭襄、郭破虏
李西华,父亲,李岩
忽必烈,主要成就,统一全国
丁春秋,年龄,65
郭芙,身份,抗元集团新辈核心人物
段延庆,徒弟,谭青
周芷若,武功,九阴真经武功
朱聪,武功,铁扇打穴
完颜洪烈,登场作品,《射雕英雄传》
徐志摩,代表作品,再别康桥翡冷翠的一夜
朱子柳,登场作品,《射雕英雄传》
陆无双,别名,媳妇儿
李明,特长,表演
慕容复,生日,约1064年
李可秀,人物关系,李沅芷之父
多尔衮,别名,九王
胡青牛,中文名,胡青牛
梁自进,师兄,白自在
包不同,结拜兄弟,邓百川
穆里玛,旗籍,满洲镶黄旗
博尔术,所处时代,蒙元
海兰弼,登场作品,《飞狐外传》
马行空,女儿,马春花
耶律齐,别名,耶律兄
郭啸天,亲家母,冯蘅
林朝英,心上人,王重阳
段天德,伯父,枯木大师
云中鹤,妻子,陆小曼
余鱼同,领导,陈家洛
乌老大,中文名,乌老大
欧阳锋,义子,“西狂”杨过
朱由榔,出生日期,1623年11月1日
慕容博,称号,金庸小说书迷称为“天龙四神”中的“水神”
曲洋,登场作品,《笑傲江湖》
郭芙,宝物,君子淑女剑
建宁公主,年龄,16
袁承志,师兄,黄真
胡夫人,中文名,胡夫人
张无忌,武功,七伤拳
陆展元,登场作品,《神雕侠侣》
无崖子,中文名,无崖子
徐达,所处时代,元末明初
慕容博,主要成就,以彼之道，还施彼身
史火龙,民族,汉族
慕容复,性别,男
吴六奇,出生日期,1607年（丁未年）
田伯光,师父,仪琳
段天德,结局,死于杨康的九阴白骨爪下
梅念笙,徒弟,万震山
萧峰,性别,男
李泰,代表作品,因为爱情有多美
空智,方丈,空闻大师
南希仁,兵器,扁担
查传讷,性别,女
张三丰,主要成就,创立武当派、振兴道教
秃笔翁,教主,任我行
阿九,徒弟,阿琪
任盈盈,年龄,十八岁
不平道人,好友,卓不凡
卫璧,登场作品,《倚天屠龙记》
杨逍,中文名,杨逍
卫春华,七哥,徐天宏
任盈盈,登场作品,《笑傲江湖》
徐天川,别名,八臂猿猴
长平公主,别名,长平公主
郭芙,登场作品,《神雕侠侣》
冷谦,字号,字启敬
赵志敬,师弟,马志芳
林平之,祖父,林仲雄
耶律重元,别名,耶律孛吉知
阿朱,登场作品,《天龙八部》
梅剑和,师父,神拳无敌归辛树
哑婆婆,中文名,哑婆婆
无崖子,女儿,李青萝
裘千仞,哥哥,裘千丈
玉真子,性别,男
戚芳,师伯,言达平
努尔哈赤,陵寝,福陵
徐达,出生地,[1]
游坦之,性别,男
公孙绿萼,容貌,眉目清雅、肤色白里泛红，甚是娇美，眼神清澈，嘴边有粒小黑痣，更增俏丽，但她秀雅脱俗，自有一股清灵之气。
胡青羊,哥哥,胡青牛
岳不群,配偶,宁中则
建宁公主,性别,女
建宁公主,女儿,韦双双
甘宝宝,别名,宝宝
莫声谷,师父,张三丰
杨溢之,身份,平西王总兵
任盈盈,别名,婆婆，妖女，任大小姐
杨过,兵器,玄铁重剑
侯通海,登场作品,《射雕英雄传》
张君宝,主要成就,振兴道教[10]
任盈盈,主要成就,身为日月神教圣姑，统领群豪
梅芳姑,义女,丁铛
白万剑,女儿,白阿绣
戚芳,中文名,戚芳
林平之,门派,福威镖局，华山派
谢烟客,修习武功,碧针清掌
岳老三,居所,南海
胡斐,曾属门派,华拳门
周芷若,师姐,静玄
胡桂南,性别,男
武敦儒,弟弟,武修文
逍遥子,职业,企业家[1]
黄药师,齐名者,王重阳
于人豪,性别,男
段正淳,别名,段郎
李明,国籍,中国
段延庆,儿子,段誉
李青萝,爱好,种山茶花
韦小宝,主要成就,擒鳌拜
忽必烈,庙号,元世祖
吴立身,师侄,沐剑声
鹤笔翁,主子,王保保
莫声谷,师兄,张松溪
司徒横,好友,关东四大门派
吴之荣,职业,官员
钱均夫,出生地,浙江杭州
林平之,仇人,岳不群、余沧海、木高峰 
阿青,其他名称,牧羊女
玄寂,方丈,玄慈
卫璧,性别,男
田伯光,武功绝技,飞沙走石十三式
萧峰,参与战役,聚贤庄之战
司徒横,终结者,贝海石
段延庆,别名,天下第一大恶人
海大富,武功,阴阳磨
华筝,小说原型,成吉思汗的女儿火真别姬公主
丁典,传人,狄云
穆里玛,逝世日期,1669年
程英,师兄,冯默风
木婉清,父亲,段正淳
小昭,朝代,元朝
李青萝,母亲,齐御风（97版《天龙八部》电视剧中杜撰的神秘人物）[1]
耶律齐,登场作品,《神雕侠侣》
扫地僧,别名,无名老僧
林平之,武功,华山剑法
钱均夫,职业,文史专家
殷野王,信仰,明教
潇湘子,性别,男
张翠山,朝代,元朝
陆菲青,别名,陆高止
石双英,门派,红花会
完颜萍,绝技,枯藤缠树
汤沛,别名,汤大侠
洪安通,别名,洪教主
花万紫,师兄,封万里
阿朱,曾受重伤,大金刚掌掌伤
和珅,所处时代,清朝
游坦之,中文名,游坦之
程英,中文名,程英
钱均夫,出生日期,1880年
小昭,主要成就,为救张无忌被迫担任波斯明教教主
王夫人,身份,夫人
宝树,代表作品,《时间之墟》
公孙止,登场作品,《神雕侠侣》
石双英,门派,无极拳
成昆,徒弟,陈友谅
林远图,代表作品,辟邪剑谱
闵柔,性别,女
不平道人,登场作品,《天龙八部》
沙通天,绝技,移形换位
绿竹翁,教主,任我行
梁自进,国籍,中国
公孙止,妻子,裘千尺
阿碧,门派,逍遥派
李秋水,年龄,88
多尔衮,主要成就,统一全国
拓跋宏,陵寝,长陵
石破天,别名,狗杂种
潇湘子,国籍,蒙古
冯默风,师父,黄药师
无尘道长,性别,男
蒋四根,中文名,蒋四根
吕留良,职业,思想家
耶律齐,中文名,耶律齐
苗人凤,好友,无嗔大师
殷天正,逝世日期,1358年
金轮法王,门派,密教金刚宗
慕天颜,官职,湖广巡抚
阿青,登场作品,《越女剑》
上官云,别名,雕侠
徐志摩,笔名,海谷
多尔衮,庙号,次年取消）
耶律洪基,性别,男
胡青牛,门派,明教
柯镇恶,登场作品,《神雕侠侣》
霍都,门派,密教金刚宗
王元霸,职业,金刀门掌门人
鹤笔翁,性别,男
长平公主,所处时代,明朝晚期
慕容复,家臣,风波恶
曲灵风,登场作品,《射雕英雄传》
华筝,小说前夫,都史
青灵子,中文名,青靈子
钟灵,身份,大理国贤妃
曲三,师父,黄药师
华赫艮,登场作品,《天龙八部》
褚万里,性别,男
马夫人,情夫,白世镜
小玄子,好友,小桂子
逍遥子,职务,阿里巴巴集团董事局主席
蒋百里,职务,保定陆军军官学校校长
蒋英,逝世日期,2012年（壬辰年）2月5日（农历正月十四）
杨过,父母,穆念慈
